scorer,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000,DLC_resnet50_Gait_CNNApr25shuffle1_750000
bodyparts,snout lat,snout lat,snout lat,head mid lat,head mid lat,head mid lat,shoulder lat,shoulder lat,shoulder lat,elbow lat,elbow lat,elbow lat,FCalc lat,FCalc lat,FCalc lat,FHand lat,FHand lat,FHand lat,iliac crest lat,iliac crest lat,iliac crest lat,hip lat,hip lat,hip lat,knee lat,knee lat,knee lat,BCalc lat,BCalc lat,BCalc lat,BHand lat,BHand lat,BHand lat,TB lat,TB lat,TB lat,Tail mid lat,Tail mid lat,Tail mid lat,snout ventral,snout ventral,snout ventral,mouth ventral,mouth ventral,mouth ventral,bodymid,bodymid,bodymid,FP right ventral,FP right ventral,FP right ventral,FP left ventral,FP left ventral,FP left ventral,BP right ventral,BP right ventral,BP right ventral,BP left ventral,BP left ventral,BP left ventral,hip mid ventral,hip mid ventral,hip mid ventral,TB ventral,TB ventral,TB ventral,T1 ventral,T1 ventral,T1 ventral,T2 ventral,T2 ventral,T2 ventral,T3 ventral,T3 ventral,T3 ventral
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,252.78952026367188,272.4949645996094,0.9999972581863403,306.7879638671875,219.83128356933594,0.9999998211860657,374.5823974609375,268.4039306640625,0.999985933303833,433.19439697265625,284.6059265136719,0.9999884366989136,448.9397888183594,301.15814208984375,0.9999939203262329,441.2382507324219,319.0576477050781,0.9999957084655762,515.3695678710938,221.81027221679688,0.9999706745147705,537.3179931640625,234.54151916503906,0.9988540410995483,522.083251953125,285.3207702636719,0.9996499419212341,577.0676879882812,252.77615356445312,0.9997167587280273,553.2496948242188,307.3323059082031,0.9999444484710693,610.2435913085938,223.48919677734375,0.9999879598617554,677.5946044921875,158.0242156982422,0.9998603463172913,497.56353759765625,504.4842529296875,0.9999538660049438,471.090576171875,509.1194152832031,0.9999502301216125,272.04571533203125,520.4326171875,0.9994672536849976,435.8674011230469,492.7970275878906,0.999976396560669,283.74603271484375,536.5428466796875,0.9989548921585083,124.40570068359375,473.9414367675781,0.9999730587005615,284.0369873046875,532.9168701171875,0.0025149285793304443,170.94203186035156,536.0280151367188,0.999982476234436,132.8247528076172,544.1221923828125,0.9999620914459229,287.8283386230469,527.0201416015625,0.0004124641418457031,283.90814208984375,533.1697387695312,0.0032713711261749268,16.46342658996582,228.0344696044922,0.004257559776306152
1,252.78952026367188,273.09136962890625,0.9999972581863403,306.7879638671875,220.99549865722656,0.9999998211860657,374.5823974609375,268.4039306640625,0.9999856352806091,433.19439697265625,285.7050476074219,0.9999874830245972,448.9397888183594,303.0998229980469,0.9999938607215881,441.2527770996094,319.0576477050781,0.9999955892562866,515.3695678710938,221.81027221679688,0.9999702572822571,537.3179931640625,234.54151916503906,0.9988313913345337,522.083251953125,285.3207702636719,0.9996556043624878,577.0676879882812,254.59780883789062,0.9997161626815796,553.2496948242188,307.3323059082031,0.9999446868896484,610.2435913085938,223.48919677734375,0.9999878406524658,677.5946044921875,158.0242156982422,0.9998644590377808,497.5653076171875,504.5003356933594,0.9999537467956543,471.09637451171875,509.1383056640625,0.9999504089355469,272.0534362792969,520.4326171875,0.9994642734527588,435.8674011230469,492.7970275878906,0.9999765157699585,284.82745361328125,537.5541381835938,0.9989532828330994,124.40570068359375,474.1567077636719,0.9999731779098511,284.2596740722656,532.9180297851562,0.002514660358428955,170.96421813964844,536.1729125976562,0.9999819397926331,132.85992431640625,544.1221923828125,0.9999620914459229,287.83856201171875,527.0201416015625,0.00041493773460388184,283.91033935546875,533.1697387695312,0.003279268741607666,16.46342658996582,228.08555603027344,0.004262685775756836
2,252.78952026367188,273.179443359375,0.9999747276306152,306.7879638671875,220.99742126464844,0.9999997019767761,374.5823974609375,268.4039306640625,0.9999946355819702,433.19439697265625,285.7050476074219,0.9999868869781494,448.9397888183594,303.3501281738281,0.9998842477798462,442.3830261230469,319.0576477050781,0.9999690055847168,515.3695678710938,223.33200073242188,0.9999955892562866,537.3179931640625,239.89657592773438,0.9999696016311646,522.083251953125,285.3207702636719,0.999961256980896,577.0676879882812,257.6546936035156,0.9998133778572083,553.2496948242188,307.3323059082031,0.9999215602874756,610.2435913085938,223.48919677734375,0.9999836683273315,677.5946044921875,158.0242156982422,0.9996220469474792,503.6106872558594,504.9866943359375,0.9999511241912842,475.4985656738281,509.41180419921875,0.9995001554489136,274.3406066894531,520.4326171875,0.9978859424591064,435.8674011230469,492.7970275878906,0.9999895095825195,284.82769775390625,537.5541381835938,0.9974567890167236,124.40570068359375,474.16510009765625,0.9999861717224121,284.2596740722656,533.1498413085938,0.006893187761306763,177.04055786132812,536.9732055664062,0.9999916553497314,139.80560302734375,544.1221923828125,0.999984622001648,287.83856201171875,527.0201416015625,0.0003586113452911377,283.91033935546875,533.1697387695312,0.0023505091667175293,16.46342658996582,228.0864715576172,0.002783268690109253
3,246.72499084472656,273.179443359375,0.9999651908874512,302.96478271484375,221.11717224121094,0.9999975562095642,370.724853515625,267.68975830078125,0.9999953508377075,431.327392578125,285.7050476074219,0.9999843835830688,442.23223876953125,303.3501281738281,0.9999524354934692,442.3830261230469,317.91424560546875,0.9999939203262329,509.2605285644531,223.33200073242188,0.9999799728393555,533.7886962890625,239.89657592773438,0.999977707862854,514.9530639648438,285.3207702636719,0.9999626874923706,567.000244140625,257.6722412109375,0.9944801330566406,521.5562744140625,307.3323059082031,0.9999196529388428,605.5504150390625,222.81216430664062,0.9998850226402283,674.7664794921875,156.1756591796875,0.999776303768158,508.1706237792969,505.59478759765625,0.9999197721481323,484.7415771484375,510.7168273925781,0.9999321699142456,279.2949523925781,518.5316162109375,0.9995101690292358,428.65087890625,492.46807861328125,0.9999554753303528,284.82745361328125,537.5541381835938,0.4819790720939636,120.82770538330078,474.501953125,0.9999804496765137,284.0369873046875,540.5313110351562,0.0018551647663116455,184.41299438476562,536.9732055664062,0.999990701675415,144.3665008544922,543.5895385742188,0.9999806880950928,287.8283386230469,487.0528564453125,0.0003368258476257324,283.90814208984375,507.5553894042969,0.00036597251892089844,16.431196212768555,228.08555603027344,0.0022368431091308594
4,242.9561004638672,273.179443359375,0.9999901056289673,297.7301330566406,221.177001953125,0.9999985694885254,365.91278076171875,266.11285400390625,0.9999979734420776,423.6480712890625,285.7050476074219,0.9999722242355347,423.2705383300781,303.9879455566406,0.9999961853027344,442.3830261230469,311.4189758300781,0.9997856020927429,503.8950500488281,224.83901977539062,0.9999444484710693,532.1898803710938,239.89657592773438,0.999982476234436,496.82769775390625,285.3207702636719,0.9999545812606812,531.3387451171875,296.67767333984375,0.9997847080230713,491.0268859863281,307.3323059082031,0.9999921917915344,598.5072631835938,222.115234375,0.9999735355377197,673.2786254882812,154.7100067138672,0.9997894167900085,514.5643310546875,507.1434020996094,0.9999548196792603,488.22552490234375,512.6275634765625,0.9999716281890869,289.7481994628906,518.5316162109375,0.9999754428863525,423.4591369628906,492.46807861328125,0.9999741911888123,283.74603271484375,537.5541381835938,0.0002040565013885498,120.82770538330078,474.9128723144531,0.999976396560669,257.26861572265625,573.4146728515625,0.005491912364959717,189.79661560058594,536.4006958007812,0.9999968409538269,150.4403076171875,543.5895385742188,0.9999322891235352,115.91117095947266,486.39923095703125,0.0015792548656463623,121.98947143554688,488.3292541503906,0.0009789466857910156,16.431196212768555,228.0344696044922,0.00267714262008667
5,238.66184997558594,274.8440856933594,0.9999120235443115,292.8595275878906,225.12049865722656,0.9999994039535522,362.1848449707031,265.7690734863281,0.9999982118606567,408.29205322265625,287.4331970214844,0.99998939037323,403.0956115722656,303.9879455566406,0.9999909400939941,418.98419189453125,311.4189758300781,0.9982674717903137,494.134765625,225.2957305908203,0.9999364614486694,523.4612426757812,244.66510009765625,0.999951958656311,482.75567626953125,287.0262451171875,0.9998381733894348,516.3334350585938,300.6561279296875,0.9999973773956299,477.8752746582031,314.8437805175781,0.9999836683273315,594.038818359375,221.76416015625,0.9999846816062927,672.2684326171875,153.0894012451172,0.9998772144317627,521.051513671875,507.7620544433594,0.9999109506607056,495.55218505859375,512.8001098632812,0.9999834299087524,296.2021789550781,518.5316162109375,0.9999668598175049,416.52362060546875,492.46807861328125,0.9999730587005615,270.89105224609375,571.013671875,0.0005616247653961182,120.82770538330078,475.23773193359375,0.9999717473983765,251.29916381835938,573.829833984375,0.9996861815452576,195.96144104003906,536.4006958007812,0.9999992251396179,156.29627990722656,543.5895385742188,0.9998930096626282,115.91117095947266,480.24151611328125,0.002579033374786377,121.98947143554688,487.3968200683594,0.0009657740592956543,16.431196212768555,228.02102661132812,0.0027726590633392334
6,235.54725646972656,279.4748840332031,0.9999924302101135,287.6048278808594,227.1161651611328,0.9999985098838806,353.54742431640625,265.7690734863281,0.9999990463256836,390.65106201171875,288.2019348144531,0.9999823570251465,381.4371032714844,306.7865905761719,0.9999852180480957,398.6801452636719,311.4189758300781,0.9996254444122314,485.9867248535156,225.2957305908203,0.9999771118164062,514.5985717773438,245.47793579101562,0.9998229742050171,473.7257385253906,290.6510925292969,0.9999547004699707,516.3334350585938,301.4461364746094,0.9999994039535522,477.8752746582031,325.80828857421875,0.9999984502792358,588.0834350585938,221.76416015625,0.9999727010726929,670.952880859375,152.52401733398438,0.9999536275863647,525.8272094726562,507.8915100097656,0.9998987317085266,502.3426513671875,514.21435546875,0.999983549118042,303.26995849609375,523.0223388671875,0.9999722838401794,411.2340393066406,492.4697265625,0.9998965263366699,256.08734130859375,571.013671875,0.0008215904235839844,124.73332977294922,477.0776672363281,0.9993779063224792,249.28399658203125,573.829833984375,0.9999746084213257,200.27731323242188,536.4006958007812,0.9999985098838806,159.78688049316406,543.5895385742188,0.999731183052063,115.91117095947266,480.24151611328125,0.01996016502380371,121.98947143554688,487.12835693359375,0.004543721675872803,16.431196212768555,228.02102661132812,0.002965956926345825
7,231.57044982910156,280.1463928222656,0.9999911785125732,282.4233093261719,227.1161651611328,0.9999995231628418,344.53094482421875,265.7690734863281,0.9999992251396179,379.0402526855469,289.19342041015625,0.9999237060546875,358.4451599121094,306.8841857910156,0.9999996423721313,373.41912841796875,313.44696044921875,0.9664316177368164,477.3639831542969,226.0563507080078,0.9999784231185913,508.3337707519531,246.24037170410156,0.9997271299362183,473.7257385253906,295.0409851074219,0.9999318718910217,516.3334350585938,301.4461364746094,0.9999994039535522,477.8752746582031,327.0551452636719,0.9999969005584717,582.5322265625,221.76416015625,0.9999908804893494,666.5088500976562,152.52401733398438,0.9998953342437744,532.399169921875,508.55975341796875,0.9999111890792847,507.77947998046875,514.6691284179688,0.9999802708625793,312.9996032714844,525.539306640625,0.9999897480010986,407.9952697753906,492.4697265625,0.9999760389328003,250.9815216064453,571.013671875,0.0021125376224517822,132.95448303222656,478.6933898925781,0.0018060803413391113,242.7810821533203,573.7431640625,0.9999898672103882,203.5133056640625,534.7041625976562,0.9999977946281433,163.4470672607422,543.575439453125,0.9997584819793701,131.39031982421875,479.955322265625,0.6017416715621948,129.8828125,487.12835693359375,0.05185547471046448,16.52962875366211,228.02102661132812,0.003093510866165161
